CountyName,TimeStamp,ConfirmedCovidCases
Westmeath,2020-07-29,680
Wexford,2020-07-29,224
Wicklow,2020-07-29,712
Carlow,2020-07-30,179
Cavan,2020-07-30,870
Clare,2020-07-30,391
Cork,2020-07-30,1567
Donegal,2020-07-30,474
Dublin,2020-07-30,12520
Galway,2020-07-30,495
Kerry,2020-07-30,317
Kildare,2020-07-30,1589
Kilkenny,2020-07-30,357
Laois,2020-07-30,283
Leitrim,2020-07-30,84
Limerick,2020-07-30,600
Longford,2020-07-30,288
Louth,2020-07-30,794
Mayo,2020-07-30,576
Meath,2020-07-30,829
Monaghan,2020-07-30,541
Offaly,2020-07-30,488
Roscommon,2020-07-30,346
Sligo,2020-07-30,149
Tipperary,2020-07-30,545
Waterford,2020-07-30,166
Westmeath,2020-07-30,680
Wexford,2020-07-30,224
Wicklow,2020-07-30,712
Carlow,2020-07-31,179
Cavan,2020-07-31,876
Clare,2020-07-31,391
Cork,2020-07-31,1567
Donegal,2020-07-31,474
Dublin,2020-07-31,12524
Galway,2020-07-31,498
Kerry,2020-07-31,317
Kildare,2020-07-31,1597
Kilkenny,2020-07-31,357
Laois,2020-07-31,286
Leitrim,2020-07-31,84
Limerick,2020-07-31,609
Longford,2020-07-31,288
Louth,2020-07-31,794
Mayo,2020-07-31,583
Meath,2020-07-31,830
Monaghan,2020-07-31,542
Offaly,2020-07-31,491
Roscommon,2020-07-31,346
Sligo,2020-07-31,149
Tipperary,2020-07-31,545
Waterford,2020-07-31,166
Westmeath,2020-07-31,680
Wexford,2020-07-31,224
Wicklow,2020-07-31,712
Carlow,2020-08-01,179
Cavan,2020-08-01,876
Clare,2020-08-01,391
Cork,2020-08-01,1567
Donegal,2020-08-01,476
Dublin,2020-08-01,12549
Galway,2020-08-01,498
Kerry,2020-08-01,317
Kildare,2020-08-01,1603
Kilkenny,2020-08-01,357
Laois,2020-08-01,305
Leitrim,2020-08-01,84
Limerick,2020-08-01,609
Longford,2020-08-01,288
Louth,2020-08-01,794
Mayo,2020-08-01,583
Meath,2020-08-01,830
Monaghan,2020-08-01,542
Offaly,2020-08-01,492
Roscommon,2020-08-01,346
Sligo,2020-08-01,149
Tipperary,2020-08-01,545
Waterford,2020-08-01,166
Westmeath,2020-08-01,680
Wexford,2020-08-01,224
Wicklow,2020-08-01,712
Carlow,2020-08-02,179
Cavan,2020-08-02,876
Clare,2020-08-02,399
Cork,2020-08-02,1569
Donegal,2020-08-02,476
Dublin,2020-08-02,12551
Galway,2020-08-02,498
Kerry,2020-08-02,318
Kildare,2020-08-02,1618
Kilkenny,2020-08-02,357
Laois,2020-08-02,313
Leitrim,2020-08-02,85
Limerick,2020-08-02,610
Longford,2020-08-02,288
Louth,2020-08-02,795
Mayo,2020-08-02,583
Meath,2020-08-02,831
Monaghan,2020-08-02,542
Offaly,2020-08-02,497
Roscommon,2020-08-02,346
Sligo,2020-08-02,150
Tipperary,2020-08-02,545
Waterford,2020-08-02,166
Westmeath,2020-08-02,681
Wexford,2020-08-02,224
Wicklow,2020-08-02,712
Carlow,2020-08-03,179
Cavan,2020-08-03,878
Clare,2020-08-03,399
Cork,2020-08-03,1570
Donegal,2020-08-03,476
Dublin,2020-08-03,12559
Galway,2020-08-03,498
Kerry,2020-08-03,318
Kildare,2020-08-03,1651
Kilkenny,2020-08-03,357
Laois,2020-08-03,314
Leitrim,2020-08-03,85
Limerick,2020-08-03,610
Longford,2020-08-03,288
Louth,2020-08-03,795
Mayo,2020-08-03,583
Meath,2020-08-03,831
Monaghan,2020-08-03,542
Offaly,2020-08-03,497
Roscommon,2020-08-03,346
Sligo,2020-08-03,151
Tipperary,2020-08-03,545
Waterford,2020-08-03,166
Westmeath,2020-08-03,681
Wexford,2020-08-03,224
Wicklow,2020-08-03,712
Carlow,2020-08-04,180
Cavan,2020-08-04,878
Clare,2020-08-04,399
Cork,2020-08-04,1572
Donegal,2020-08-04,481
Dublin,2020-08-04,12564
Galway,2020-08-04,498
Kerry,2020-08-04,318
Kildare,2020-08-04,1661
Kilkenny,2020-08-04,357
Laois,2020-08-04,314
Leitrim,2020-08-04,85
Limerick,2020-08-04,613
Longford,2020-08-04,288
Louth,2020-08-04,796
Mayo,2020-08-04,583
Meath,2020-08-04,834
Monaghan,2020-08-04,542
Offaly,2020-08-04,500
Roscommon,2020-08-04,346
Sligo,2020-08-04,153
Tipperary,2020-08-04,546
Waterford,2020-08-04,166
Westmeath,2020-08-04,681
Wexford,2020-08-04,235
Wicklow,2020-08-04,713
Carlow,2020-08-05,180
Cavan,2020-08-05,878
Clare,2020-08-05,401
Cork,2020-08-05,1575
Donegal,2020-08-05,482
Dublin,2020-08-05,12569
Galway,2020-08-05,499
Kerry,2020-08-05,318
Kildare,2020-08-05,1680
Kilkenny,2020-08-05,357
Laois,2020-08-05,322
Leitrim,2020-08-05,85
Limerick,2020-08-05,616
Longford,2020-08-05,288
Louth,2020-08-05,797
Mayo,2020-08-05,583
Meath,2020-08-05,835
Monaghan,2020-08-05,542
Offaly,2020-08-05,523
Roscommon,2020-08-05,346
Sligo,2020-08-05,153
Tipperary,2020-08-05,546
Waterford,2020-08-05,166
Westmeath,2020-08-05,681
Wexford,2020-08-05,237
Wicklow,2020-08-05,713
Carlow,2020-08-06,181
Cavan,2020-08-06,880
Clare,2020-08-06,401
Cork,2020-08-06,1575
Donegal,2020-08-06,486
Dublin,2020-08-06,12574
Galway,2020-08-06,499
Kerry,2020-08-06,318
Kildare,2020-08-06,1715
Kilkenny,2020-08-06,358
Laois,2020-08-06,326
Leitrim,2020-08-06,85
Limerick,2020-08-06,619
Longford,2020-08-06,288
Louth,2020-08-06,799
Mayo,2020-08-06,583
Meath,2020-08-06,839
Monaghan,2020-08-06,543
Offaly,2020-08-06,550
Roscommon,2020-08-06,346
Sligo,2020-08-06,153
Tipperary,2020-08-06,546
Waterford,2020-08-06,166
Westmeath,2020-08-06,682
Wexford,2020-08-06,243
Wicklow,2020-08-06,715
Carlow,2020-08-07,185
Cavan,2020-08-07,881
Clare,2020-08-07,403
Cork,2020-08-07,1582
Donegal,2020-08-07,487
Dublin,2020-08-07,12601
Galway,2020-08-07,500
Kerry,2020-08-07,318
Kildare,2020-08-07,1825
Kilkenny,2020-08-07,359
Laois,2020-08-07,327
Leitrim,2020-08-07,85
Limerick,2020-08-07,620
Longford,2020-08-07,288
Louth,2020-08-07,799
Mayo,2020-08-07,584
Meath,2020-08-07,845
Monaghan,2020-08-07,543
Offaly,2020-08-07,557
Roscommon,2020-08-07,347
Sligo,2020-08-07,153
Tipperary,2020-08-07,547
Waterford,2020-08-07,166
Westmeath,2020-08-07,682
Wexford,2020-08-07,244
Wicklow,2020-08-07,716
Carlow,2020-08-08,185
Cavan,2020-08-08,881
Clare,2020-08-08,403
Cork,2020-08-08,1582
Donegal,2020-08-08,492
Dublin,2020-08-08,12617
Galway,2020-08-08,500
Kerry,2020-08-08,318
Kildare,2020-08-08,1845
Kilkenny,2020-08-08,359
Laois,2020-08-08,339
Leitrim,2020-08-08,85
Limerick,2020-08-08,620
Longford,2020-08-08,288
Louth,2020-08-08,799
Mayo,2020-08-08,584
Meath,2020-08-08,845
Monaghan,2020-08-08,543
Offaly,2020-08-08,572
Roscommon,2020-08-08,347
Sligo,2020-08-08,153
Tipperary,2020-08-08,546
Waterford,2020-08-08,166
Westmeath,2020-08-08,682
Wexford,2020-08-08,244
Wicklow,2020-08-08,716
